8064	5	4
8249	5	4
3442	6	4
7974	3	4
1349	4	8
5548	4	4
3000	5	4
7516	4	3
5903	5	4
4879	5	3
3356	6	4
4630	4	3
8948	5	3
8648	5	3
7045	6	4
1927	5	4
5535	6	4
6877	6	3
9591	7	4
3212	3	3
3649	4	4
3929	4	3
7128	5	4
8135	4	3
6951	5	3
3735	5	3
2785	6	4
5875	4	3
9432	5	3
9448	5	3
4940	6	4
4365	5	3
6211	6	3
6978	6	4
9155	7	4
514	4	3
6773	5	4
6302	5	3
8057	6	4
7664	5	3
4372	6	4
6631	6	4
1750	7	4
1669	5	3
4179	6	4
9758	6	3
5976	7	4
4284	6	3
4529	7	4
3867	7	4
504	8	5
6733	3	4
5665	4	4
636	4	3
8052	5	4
7984	4	3
4244	5	4
2956	5	3
6757	6	3
528	4	5
3228	5	4
4421	5	3
4271	6	3
5094	5	3
3780	6	3
2264	6	3
4719	7	3
7123	4	4
3896	5	7
6112	5	5
3312	6	4
3037	5	3
2914	6	3
2245	6	4
7772	7	4
3401	5	4
8777	6	3
7426	6	4
9058	7	4
3441	6	4
6089	7	4
732	7	3
2219	8	4
6710	4	3
8497	5	3
7534	5	3
4312	6	4
2777	5	3
8045	6	7
4989	6	3
1788	7	3
5513	5	13
2872	6	3
9257	6	3
7949	7	8
4982	6	3
1991	7	6
7494	7	3
1856	8	4
4417	5	3
824	6	3
1011	6	3
1741	7	3
5959	6	9
2775	7	4
9409	7	6
2481	8	3
6453	6	3
119	7	5
9236	7	2
710	8	2
7499	7	2
1395	8	3
7946	8	2
5603	9	11
6380	3	2
5008	4	2
6314	4	2
7192	5	2
9848	4	2
1031	5	2
1704	5	2
5637	6	2
3775	4	2
4079	5	2
6195	5	3
9180	6	2
1910	5	2
7302	6	2
8782	6	2
7775	7	2
4570	4	2
1765	5	2
9075	5	2
9880	6	2
6043	5	2
8297	6	2
9669	6	2
9991	7	2
7601	5	2
2655	6	2
8639	6	2
9835	7	2
2124	6	2
4469	7	2
767	7	2
6111	8	2
9528	4	2
1933	5	2
1348	5	2
8503	6	2
6403	5	2
5740	6	2
4151	6	2
8259	7	2
9620	5	2
5169	6	2
2037	6	2
857	7	2
5496	6	2
1734	7	2
9063	7	2
2335	8	2
587	5	2
3336	6	3
2507	6	2
688	7	2
6524	6	2
3979	7	2
6744	7	2
4120	8	2
5370	6	2
4727	7	2
3313	7	2
9315	8	2
1699	7	2
6452	8	2
9997	8	2
7463	9	2
929	4	2
531	5	2
1959	5	4
986	6	2
2297	5	2
5468	6	2
8162	6	2
4653	7	2
5134	5	3
6986	6	2
7174	6	2
8161	7	2
7658	6	2
1239	7	2
8350	7	2
4350	8	2
9283	5	2
7867	6	2
7814	6	2
1220	7	2
5391	6	2
3950	7	2
6630	7	8
5344	8	28
5357	6	1
1846	7	3
1056	7	1
4712	8	1
3612	7	1
7528	8	1
1508	8	1
8647	9	1
4581	5	1
7468	6	1
7410	6	1
8677	7	1
627	6	1
3124	7	1
3842	7	1
9637	8	1
5204	6	1
7552	7	1
8536	7	1
2575	8	1
3166	7	1
2331	8	2
7093	8	1
1299	9	1
9902	6	1
499	7	1
6406	7	1
5676	8	1
2261	7	1
8701	8	1
9467	8	1
705	9	1
3385	7	0
6180	8	1
219	8	1
7457	9	1
7408	8	1
8538	9	1
8255	9	1
1505	10	8
7523	3	1
1154	4	1
513	4	0
7853	5	1
5697	4	1
2449	5	1
1899	5	1
8126	6	1
4493	4	1
3459	5	1
4509	5	1
7513	6	1
2639	5	1
3609	6	1
6860	6	1
9963	7	1
9194	4	1
5897	5	1
1735	5	1
8109	6	1
2514	5	1
8883	6	1
6761	6	1
7935	7	1
1888	5	0
3737	6	1
8305	6	1
3718	7	1
693	6	1
7277	7	1
9634	7	1
7308	8	1
1911	4	1
8302	5	1
5790	5	1
9189	6	1
4032	5	2
6876	6	1
6491	6	1
3135	7	1
4441	5	1
1998	6	1
7320	6	1
8872	7	1
5748	6	1
9121	7	1
2581	7	1
5438	8	1
4963	5	1
6812	6	0
9595	6	0
6835	7	1
6748	6	0
9299	7	0
424	7	0
6916	8	0
804	6	0
3562	7	0
7543	7	0
2363	8	1
8220	7	0
9746	8	0
6514	8	0
9995	9	0
9903	4	0
2198	5	0
9981	5	0
3447	6	0
6513	5	0
1725	6	0
5063	6	0
8817	7	0
9846	5	0
6385	6	1
4066	6	0
3816	7	0
4730	6	0
6170	7	0
5506	7	0
5870	8	0
5936	5	0
1321	6	0
1584	6	0
6982	7	0
220	6	0
6804	7	0
4569	7	0
1001	8	1
684	6	0
6567	7	0
6912	7	0
271	8	0
4985	7	0
6259	8	1
9131	8	0
9475	9	0
4320	5	0
6980	6	0
8658	6	0
1968	7	0
5985	6	0
1648	7	1
14	7	0
4334	8	0
628	6	0
2843	7	0
9717	7	0
5859	8	3
1576	7	0
6884	8	0
5610	8	0
5308	9	1
8803	6	0
7341	7	0
621	7	0
8230	8	0
7292	7	0
8599	8	1
4349	8	0
5795	9	0
4174	7	0
8313	8	0
2147	8	0
2292	9	0
6373	8	2
856	9	1
3674	9	0
632	10	1
5313	4	1
7071	5	0
6783	5	0
3898	6	0
8107	5	0
8292	6	0
214	6	3
7715	7	0
2240	5	0
2042	6	0
8955	6	0
7670	7	0
3167	6	0
4598	7	0
4585	7	0
6966	8	1
4472	5	0
9048	6	0
1989	6	0
8762	7	0
6304	6	0
659	7	0
5421	7	0
6284	8	1
3975	6	0
2316	7	0
7734	7	0
4513	8	0
3723	7	1
4505	8	1
549	8	0
2734	9	0
4541	5	0
2577	6	0
3082	6	0
7692	7	0
7656	6	0
5952	7	0
1575	7	31
6039	8	0
3366	6	0
9401	7	0
2448	7	0
6794	8	1
2080	7	0
3229	8	0
3603	8	0
6317	9	0
8199	6	0
6967	7	0
5755	7	0
2100	8	1
8669	7	0
9575	8	0
5036	8	1
8446	9	1
9956	7	0
4003	8	0
5109	8	0
308	9	0
5059	8	0
3365	9	0
4435	9	0
5719	10	0
451	5	0
9427	6	0
5402	6	0
5157	7	0
1338	6	0
3725	7	0
6576	7	0
1771	8	0
7078	6	0
6552	7	0
5771	7	0
8930	8	0
9008	7	0
6294	8	0
8502	8	0
2040	9	0
6929	6	1
2139	7	0
6792	7	0
7466	8	0
5770	7	0
3378	8	0
6661	8	0
5095	9	1
9473	7	1
9614	8	1
1659	8	1
8522	9	1
8455	8	1
864	9	1
3812	9	1
5283	10	1
91	6	1
6258	7	1
2129	7	1
9864	8	1
7470	7	1
4409	8	1
9548	8	1
9485	9	1
973	7	0
1491	8	1
4275	8	1
8088	9	1
9537	8	1
7189	9	1
8203	9	1
4761	10	1
1115	7	1
6296	8	1
9036	8	1
8189	9	1
1392	8	1
371	9	1
2243	9	1
8839	10	1
1148	8	1
7417	9	1
7010	9	1
4383	10	1
323	9	1
9732	10	1
2246	10	1
6915	11	3
3110	2	1
903	3	1
1549	3	11
6323	4	1
951	3	1
8761	4	0
9847	4	0
1950	5	1
7908	3	0
8662	4	1
6238	4	0
1187	5	0
2971	4	0
6798	5	0
2508	5	0
7832	6	1
9752	3	0
4867	4	0
6858	4	0
1137	5	0
5232	4	0
7168	5	0
1783	5	0
9745	6	0
1358	4	0
6003	5	0
4889	5	0
6788	6	0
2727	5	0
2006	6	0
914	6	1
9608	7	1
5352	3	0
2415	4	0
5924	4	0
6199	5	0
6971	4	0
5261	5	1
148	5	0
7781	6	0
1459	4	0
8549	5	0
2145	5	0
2334	6	0
6827	5	5
3413	6	0
5538	6	0
7372	7	1
3839	4	0
6705	5	0
8812	5	0
7249	6	0
1877	5	0
3389	6	0
9969	6	0
9388	7	1
1580	5	0
534	6	1
4049	6	0
4685	7	1
8513	6	0
1087	7	0
4577	7	0
4770	8	0
2856	3	0
8841	4	0
4460	4	0
5325	5	1
1596	4	0
6139	5	0
9978	5	0
989	6	1
958	4	0
315	5	1
1562	5	0
9795	6	20
2114	5	1
4299	6	0
5597	6	0
6080	7	1
4522	4	0
2354	5	3
3686	5	0
8373	6	0
1802	5	0
4064	6	0
5328	6	0
8558	7	1
2504	5	0
3374	6	0
2231	6	1
8784	7	1
4401	6	1
8997	7	3
333	7	0
1558	8	0
6640	4	0
3803	5	0
5192	5	0
1292	6	0
8768	5	0
7449	6	0
3847	6	0
3457	7	0
9619	5	0
3272	6	0
5516	6	0
1389	7	0
2022	6	0
5081	7	0
3394	7	0
4219	8	1
4783	5	3
7281	6	0
4399	6	0
6536	7	0
9137	6	0
7188	7	0
5395	7	0
3549	8	0
1353	6	0
2663	7	0
7556	7	0
4584	8	1
2921	7	0
6443	8	0
4534	8	0
9390	9	1
6742	3	1
5213	4	1
8940	4	2
6842	5	0
4746	4	0
2923	5	0
208	5	0
2125	6	0
5843	4	1
6212	5	0
3608	5	0
5197	6	0
728	5	0
3339	6	0
3666	6	0
6079	7	0
1198	4	0
3657	5	0
1451	5	0
374	6	0
8625	5	0
8651	6	0
1352	6	0
851	7	0
2590	5	0
6135	6	0
2565	6	0
933	7	0
4709	6	0
9100	7	0
7191	7	0
3901	8	0
7818	4	0
7765	5	0
7782	5	0
9229	6	0
8123	5	0
4733	6	0
2704	6	0
8105	7	0
9774	5	0
8962	6	0
2544	6	0
5754	7	0
3503	6	0
1860	7	0
4112	7	0
43	8	1
8740	5	0
2659	6	0
4562	6	0
9187	7	0
9824	6	0
7432	7	1
6568	7	1
3529	8	0
6601	6	0
3150	7	0
1778	7	0
8709	8	0
2748	7	0
4043	8	0
8800	8	0
1857	9	0
422	4	0
3654	5	0
7905	5	0
6339	6	0
5880	5	0
7222	6	0
592	6	0
4187	7	0
4997	5	0
7725	6	0
6655	6	0
1523	7	0
9862	6	0
2863	7	0
3597	7	0
9579	8	0
2701	5	0
4665	6	0
8457	6	0
9206	7	0
6205	6	0
9142	7	0
6167	7	0
5263	8	0
8083	6	0
8047	7	0
5973	7	0
4190	8	0
100	7	0
5613	8	0
8311	8	3
7032	9	0
3209	5	0
8572	6	0
8652	6	0
9775	7	0
9046	6	0
2083	7	0
3682	7	0
695	8	0
2489	6	0
2200	7	0
94	7	0
6548	8	0
468	7	0
1131	8	0
8063	8	0
8075	9	1
9382	6	0
8034	7	0
2419	7	0
5720	8	0
5278	7	0
9220	8	0
5394	8	0
8232	9	0
165	7	0
3696	8	0
7588	8	0
5901	9	0
7107	8	0
4209	9	0
2185	9	0
6153	10	0
8919	3	0
9242	4	0
7515	4	0
8815	5	0
2155	4	0
9225	5	0
2059	5	0
2106	6	0
7952	4	0
837	5	0
6826	5	0
7048	6	0
3871	5	0
4652	6	0
4991	6	0
3952	7	0
827	4	3
6459	5	0
696	5	0
7328	6	0
5113	5	0
1248	6	0
9723	6	0
4011	7	0
8543	5	0
9755	6	0
3866	6	0
5173	7	0
6977	6	0
2034	7	0
5295	7	0
2190	8	0
6539	4	0
2570	5	0
8531	5	0
360	6	0
4948	5	0
8901	6	0
1365	6	0
1839	7	0
2263	5	0
9044	6	0
3286	6	0
3998	7	0
4869	6	0
5982	7	0
7235	7	0
754	8	0
8713	5	0
3028	6	0
6358	6	2
3258	7	0
4235	6	0
5058	7	0
1640	7	0
9839	8	0
1947	6	0
3808	7	0
7937	7	0
1231	8	0
1518	7	0
2822	8	0
2677	8	0
3008	9	0
1713	4	0
7759	5	0
9098	5	0
5289	6	0
2571	5	0
9860	6	0
7097	6	0
813	7	0
7585	5	0
9358	6	0
1163	6	0
6870	7	0
6411	6	0
3656	7	0
7691	7	0
2015	8	0
2110	5	0
8129	6	0
6518	6	0
525	7	0
1514	6	0
2532	7	0
2280	7	0
7667	8	0
1496	6	0
9974	7	0
8379	7	0
9522	8	0
5249	7	0
1727	8	0
3936	8	0
6193	9	0
3304	5	0
1536	6	0
9870	6	0
5269	7	3
6011	6	0
8823	7	0
1194	7	0
8336	8	0
4415	6	0
5972	7	0
5504	7	0
9424	8	0
1219	7	0
8507	8	0
7541	8	0
1041	9	0
4923	6	0
2786	7	0
9032	7	0
1908	8	0
46	7	0
9967	8	0
510	8	0
426	9	11
3280	7	0
357	8	0
2128	8	0
7851	9	0
2500	8	0
2648	9	0
5403	9	0
4467	10	1
5184	4	1
2177	5	0
7326	5	0
1059	6	0
5678	5	0
6747	6	0
5812	6	0
2877	7	0
2707	5	13
2754	6	1
8159	6	0
6058	7	0
3462	6	0
9271	7	0
7966	7	0
7755	8	0
5424	5	0
6182	6	0
6381	6	0
8998	7	0
1760	6	0
8372	7	0
362	7	0
8906	8	0
3444	6	0
9114	7	0
8969	7	0
7299	8	0
2116	7	0
5587	8	0
1625	8	0
3371	9	0
2377	5	0
1315	6	0
4342	6	0
2482	7	0
7134	6	0
2837	7	0
1221	7	0
1050	8	0
2992	6	0
2189	7	0
8031	7	0
4559	8	0
60	7	0
2424	8	0
1754	8	0
1273	9	0
6335	6	0
6048	7	0
6807	7	0
9161	8	0
5264	7	0
3902	8	0
277	8	4
6879	9	0
569	7	1
7551	8	1
5097	8	0
6029	9	0
9592	8	0
4842	9	17
5862	9	0
9042	10	0
5116	5	0
4240	6	0
3303	6	0
5220	7	0
141	6	0
7161	7	0
5241	7	0
7111	8	0
5981	6	0
9738	7	0
1842	7	0
7425	8	0
3284	7	0
9119	8	0
1432	8	0
4048	9	0
6115	6	0
7359	7	0
9889	7	0
2234	8	0
1343	7	1
7265	8	0
81	8	0
5298	9	0
1593	7	1
3319	8	0
8610	8	1
2859	9	1
2804	8	0
9845	9	0
591	9	0
1290	10	0
2610	6	0
7903	7	0
5592	7	1
6101	8	0
8306	7	0
8752	8	0
545	8	0
1843	9	0
4317	7	6
8885	8	0
4947	8	0
4731	9	1
3964	8	0
5012	9	0
6995	9	0
1768	10	0
8606	7	0
1870	8	0
3253	8	0
3290	9	0
7453	8	3
1089	9	0
2469	9	0
5253	10	0
8146	8	0
1332	9	1
2576	9	0
1090	10	0
96	9	0
5717	10	1
6299	10	1
7412	11	3
4988	3	1
1262	4	0
8216	4	0
5067	5	0
8826	4	0
9599	5	0
8386	5	0
9803	6	0
2032	4	0
5129	5	0
758	5	0
6272	6	0
4201	5	0
3235	6	25
8670	6	1
8951	7	0
6515	4	0
8182	5	0
7719	5	0
9559	6	0
1019	5	0
3305	6	0
7217	6	0
5473	7	0
9665	5	0
1603	6	0
5243	6	0
1814	7	0
7634	6	0
2066	7	0
8668	7	0
7495	8	0
6062	4	0
9964	5	0
8594	5	0
7305	6	0
1183	5	0
4069	6	0
2143	6	0
9753	7	0
9085	5	0
915	6	0
976	6	0
6500	7	0
5089	6	0
8186	7	0
9381	7	0
3206	8	0
6247	5	0
2898	6	1
4638	6	0
3559	7	0
5186	6	0
4022	7	0
3791	7	0
7371	8	0
479	6	0
9023	7	0
1	7	0
6482	8	0
9987	7	0
6950	8	0
2140	8	0
8561	9	0
352	4	0
4087	5	0
7939	5	0
2779	6	0
3488	5	0
4391	6	0
4703	6	1
687	7	0
240	5	0
7663	6	0
1038	6	0
4996	7	0
5834	6	0
757	7	0
1485	7	0
8681	8	0
6435	5	0
6991	6	0
3909	6	0
8864	7	0
2073	6	0
6350	7	0
4444	7	0
3614	8	0
459	6	0
216	7	0
5995	7	0
3355	8	0
8576	7	0
7693	8	0
6353	8	0
1853	9	0
8649	5	0
180	6	0
387	6	0
7963	7	0
2398	6	0
6673	7	0
9091	7	0
1450	8	0
2001	6	0
2568	7	0
2387	7	0
2070	8	0
1333	7	0
5401	8	0
9642	8	0
144	9	0
7835	6	0
6291	7	0
2337	7	0
7582	8	0
7185	7	0
9523	8	0
2394	8	0
2997	9	0
1773	7	0
476	8	0
6948	8	0
8880	9	0
1323	8	0
457	9	0
8577	9	0
3522	10	0
6974	4	1
5252	5	0
7657	5	0
3231	6	0
2383	5	0
731	6	0
1310	6	0
8544	7	0
7295	5	1
6799	6	1
7351	6	1
7353	7	0
1205	6	0
3551	7	0
4293	7	0
3418	8	0
3506	5	0
8523	6	0
5318	6	0
406	7	0
8400	6	0
7838	7	0
9009	7	0
3985	8	0
6231	6	0
4666	7	0
9712	7	0
9007	8	0
1975	7	0
639	8	0
4927	8	0
2549	9	0
3704	5	0
3658	6	0
1249	6	0
2990	7	0
975	6	0
28	7	0
6871	7	0
5735	8	0
8286	6	0
256	7	0
8397	7	0
5202	8	0
5738	7	0
4146	8	0
5609	8	0
6938	9	1
6390	6	0
2762	7	0
7724	7	0
8347	8	0
8365	7	0
9318	8	0
2319	8	0
4412	9	0
2745	7	0
4434	8	0
7435	8	1
6061	9	0
1399	8	0
9514	9	0
3538	9	0
7761	10	0
6940	5	0
8971	6	0
5508	6	0
3368	7	0
9576	6	0
5526	7	0
655	7	0
2021	8	0
6136	6	0
1350	7	0
2412	7	0
4698	8	0
3967	7	0
1098	8	0
6692	8	0
7465	9	0
9714	6	0
8814	7	0
8568	7	0
5533	8	0
3249	7	0
3010	8	0
53	8	0
4886	9	0
3018	7	0
3827	8	0
2938	8	0
1481	9	0
5363	8	0
2903	9	0
3158	9	0
3954	10	0
1060	6	0
1143	7	0
1277	7	0
1067	8	0
3601	7	0
8339	8	0
7662	8	0
555	9	0
409	7	0
3089	8	0
1252	8	0
8377	9	0
8843	8	0
9426	9	0
8774	9	0
6431	10	0
7861	7	0
6069	8	0
7996	8	3
6605	9	1
8042	8	0
8191	9	0
9199	9	0
3921	10	0
320	8	0
9602	9	0
1164	9	0
120	10	0
4854	9	0
318	10	0
5679	10	0
9015	11	1
3661	4	0
4457	5	0
2512	5	0
6091	6	0
2301	5	0
9895	6	0
1116	6	0
7638	7	0
865	5	0
4495	6	0
2013	6	0
8723	7	0
9376	6	0
1556	7	0
2495	7	0
7129	8	0
2236	5	0
5082	6	0
622	6	0
6267	7	0
1494	6	0
8354	7	0
4150	7	0
4422	8	0
8051	6	0
8957	7	0
5187	7	0
623	8	0
2525	7	0
5531	8	0
5551	8	0
3485	9	0
2011	5	0
8925	6	0
7197	6	0
8077	7	0
6961	6	3
719	7	0
2904	7	0
775	8	0
939	6	0
4037	7	0
1117	7	0
9386	8	0
9973	7	1
1082	8	0
7632	8	0
481	9	0
906	6	0
5322	7	0
5290	7	1
1729	8	0
9884	7	0
584	8	0
348	8	0
1483	9	0
3734	7	0
9327	8	0
9145	8	0
3874	9	0
5367	8	0
5034	9	0
4528	9	0
9043	10	0
724	5	0
8733	6	0
3544	6	0
5829	7	0
59	6	0
187	7	0
1037	7	0
7179	8	0
4874	6	0
1563	7	0
1215	7	0
9039	8	0
5713	7	0
7879	8	1
8947	8	0
370	9	0
2166	6	0
5061	7	0
3116	7	0
8380	8	0
1554	7	1
4227	8	0
5510	8	0
9498	9	0
4508	7	0
8413	8	0
6018	8	0
4876	9	0
4893	8	0
6672	9	0
9949	9	0
7387	10	0
5954	6	0
1415	7	1
9337	7	0
1665	8	0
6383	7	0
9993	8	0
5560	8	1
8316	9	0
7216	7	0
350	8	0
294	8	0
5709	9	0
2626	8	0
928	9	0
8443	9	0
6756	10	0
8765	7	0
653	8	0
733	8	0
4645	9	0
6726	8	0
1566	9	0
0	1	0
1401	9	0
8416	10	0
1721	8	5
6994	9	0
5947	9	0
8684	10	0
8018	9	0
7375	10	0
1601	10	0
8163	11	0
6084	5	0
9539	6	0
771	6	0
9882	7	0
8747	6	0
5861	7	0
9684	7	0
1611	8	0
1134	6	0
4634	7	0
2538	7	0
4697	8	0
5569	7	0
5396	8	0
3974	8	0
8710	9	0
2852	6	0
6155	7	0
1931	7	0
2131	8	0
607	7	0
6983	8	0
2361	8	0
8304	9	0
9197	7	3
9064	8	0
6429	8	0
9171	9	0
4470	8	0
1072	9	0
6114	9	1
7456	10	0
5479	6	0
7771	7	0
6633	7	0
5026	8	0
596	7	0
2175	8	0
5178	8	0
4580	9	0
1066	7	0
8844	8	0
1498	8	0
4083	9	0
8081	8	0
9139	9	0
4836	9	0
5001	10	0
4860	7	0
5305	8	0
3200	8	0
5739	9	0
2996	8	0
381	9	0
6305	9	0
7834	10	0
8922	8	0
544	9	0
9068	9	0
5086	10	0
6540	9	0
6110	10	0
8337	10	0
3634	11	0
6208	6	0
446	7	0
6739	7	0
6015	8	0
7644	7	0
9218	8	0
2616	8	0
6409	9	0
5136	7	0
1728	8	0
4393	8	0
9178	9	0
6588	8	0
1111	9	0
492	9	0
1560	10	0
6645	7	0
682	8	0
6724	8	0
7803	9	0
2503	8	0
6623	9	0
9787	9	0
5044	10	1
1608	8	0
9459	9	0
7546	9	0
3659	10	0
270	9	0
5007	10	0
5529	10	0
495	11	0
1717	7	0
368	8	0
7438	8	0
6045	9	0
5160	8	0
6148	9	0
1233	9	0
3354	10	0
118	8	0
7180	9	0
